ti,   y,   u
521811.000000,   68.069458,   49.793091
521906.000000,   67.535248,   49.785461
522012.000000,   67.657471,   49.777832
522106.000000,   67.717896,   49.782410
522212.000000,   68.282318,   49.782410
522307.000000,   67.977448,   49.782410
522412.000000,   67.473450,   49.796143
522505.000000,   67.382812,   49.774780
522612.000000,   67.900543,   49.785461
522706.000000,   68.464966,   49.793091
522830.000000,   68.297424,   49.774780
522906.000000,   68.129883,   49.777832
523011.000000,   67.397919,   49.777832
523107.000000,   67.580566,   49.785461
523217.000000,   68.221893,   49.785461
523331.000000,   67.778320,   49.777832
523413.000000,   67.565460,   49.777832
523506.000000,   67.763214,   49.790039
523641.000000,   68.694305,   49.790039
523706.000000,   67.915649,   49.774780
523812.000000,   67.565460,   49.782410
523959.000000,   67.595673,   49.790039
524009.000000,   67.870331,   49.793091
524106.000000,   68.756104,   49.782410
524211.000000,   68.312531,   49.782410
524306.000000,   68.464966,   49.785461
524418.000000,   67.717896,   49.785461
524534.000000,   67.520142,   49.785461
524612.000000,   68.664093,   49.782410
524706.000000,   68.572083,   49.785461
524813.000000,   68.709412,   49.782410
524929.000000,   68.007660,   49.782410
525012.000000,   67.702789,   49.785461
525114.000000,   68.434753,   49.782410
525213.000000,   68.084564,   49.785461
525306.000000,   68.756104,   49.777832
525412.000000,   68.861847,   49.777832
525506.000000,   68.679199,   49.782410
525612.000000,   68.069458,   49.782410
525705.000000,   68.968964,   49.785461
525811.000000,   68.953857,   49.785461
525906.000000,   68.953857,   49.782410
526024.000000,   67.977448,   49.774780
526132.000000,   68.007660,   49.785461
526212.000000,   68.801422,   49.785461
526306.000000,   69.365845,   49.790039
526412.000000,   68.648987,   49.782410
526505.000000,   68.190308,   49.785461
526612.000000,   68.694305,   49.782410
526725.000000,   69.168091,   49.785461
526812.000000,   69.045868,   49.782410
526906.000000,   68.267212,   49.782410
527012.000000,   68.084564,   49.782410
527106.000000,   69.076080,   49.777832
527212.000000,   69.365845,   49.785461
527326.000000,   68.801422,   49.785461
527413.000000,   68.404541,   49.790039
527506.000000,   68.679199,   49.777832
527612.000000,   68.404541,   49.782410
527715.000000,   69.595184,   49.785461
527835.000000,   69.288940,   49.774780
527914.000000,   68.801422,   49.782410
528012.000000,   69.610291,   49.777832
528111.000000,   69.136505,   49.777832
528205.000000,   69.442749,   49.782410
528313.000000,   68.618774,   49.774780
528432.000000,   69.151611,   49.777832
528512.000000,   69.288940,   49.785461
528606.000000,   68.771210,   49.774780
528712.000000,   68.449860,   49.777832
528806.000000,   68.464966,   49.790039
528915.000000,   69.548492,   49.770203
529036.000000,   68.923645,   49.785461
529112.000000,   69.045868,   49.785461
529205.000000,   69.610291,   49.790039
529312.000000,   69.411163,   49.785461
529406.000000,   68.846741,   49.782410
529512.000000,   68.876953,   49.785461
529636.000000,   68.984070,   49.782410
529713.000000,   69.106293,   49.774780
529807.000000,   68.893433,   49.785461
529912.000000,   69.610291,   41.774597
530024.000000,   68.831635,   0.955811
530145.000000,   69.228516,   -0.190125
530214.000000,   69.488068,   -0.039062
530311.000000,   69.930267,   -0.034485
530406.000000,   69.076080,   -0.008545
530508.000000,   68.679199,   -0.023804
530629.000000,   69.273834,   -0.023804
530713.000000,   69.183197,   -0.031433
530806.000000,   69.426270,   -0.026855
530933.000000,   69.213409,   -0.026855
531012.000000,   69.380951,   -0.023804
531113.000000,   69.243622,   -0.023804
531233.000000,   69.228516,   -0.026855
531307.000000,   69.045868,   -0.019226
531413.000000,   69.670715,   -0.019226
531511.000000,   69.503174,   -0.023804
531606.000000,   69.365845,   -0.023804
531716.000000,   69.670715,   -0.023804
531813.000000,   69.808044,   -0.019226
531912.000000,   69.045868,   -0.034485
532011.000000,   69.396057,   -0.019226
532112.000000,   69.488068,   -0.023804
532225.000000,   69.869843,   -0.019226
532313.000000,   69.700928,   -0.026855
532407.000000,   69.580078,   -0.026855
532512.000000,   69.792938,   -0.016174
532606.000000,   69.076080,   -0.019226
532713.000000,   68.694305,   -0.019226
532824.000000,   69.960480,   -0.023804
532912.000000,   68.908539,   -0.023804
533012.000000,   69.106293,   -0.011597
533111.000000,   69.625397,   -0.019226
533205.000000,   68.831635,   -0.023804
533312.000000,   68.618774,   -0.008545
533430.000000,   69.030762,   -0.011597
533512.000000,   69.365845,   -0.019226
533606.000000,   69.228516,   -0.019226
533712.000000,   68.786316,   -0.019226
533806.000000,   68.816528,   -0.011597
533913.000000,   69.396057,   -0.023804
534030.000000,   69.106293,   -0.023804
534112.000000,   69.151611,   -0.019226
534205.000000,   68.449860,   -0.016174
534312.000000,   68.434753,   -0.023804
534414.000000,   68.786316,   -0.016174
534537.000000,   69.030762,   -0.023804
534612.000000,   68.801422,   -0.016174
534712.000000,   69.045868,   -0.031433
534806.000000,   69.213409,   -0.023804
534912.000000,   68.739624,   -0.023804
535017.000000,   68.771210,   -0.026855
535134.000000,   68.572083,   -0.016174
535211.000000,   68.908539,   -0.016174
535312.000000,   68.893433,   -0.023804
535407.000000,   69.045868,   -0.011597
535513.000000,   69.136505,   -0.016174
535624.000000,   68.175201,   -0.016174
535739.000000,   68.526764,   -0.016174
535812.000000,   68.190308,   -0.016174
535912.000000,   68.724518,   -0.026855
536011.000000,   69.076080,   -0.016174
536130.000000,   68.984070,   -0.026855
536213.000000,   68.984070,   -0.016174
536312.000000,   68.327637,   -0.023804
536406.000000,   69.060974,   -0.011597
536512.000000,   68.756104,   -0.016174
536613.000000,   68.404541,   -0.019226
536712.000000,   68.602295,   -0.026855
536806.000000,   68.297424,   -0.023804
536913.000000,   68.846741,   -0.016174
537011.000000,   68.190308,   -0.019226
537112.000000,   68.984070,   -0.019226
537206.000000,   68.069458,   -0.016174
537337.000000,   68.786316,   -0.011597
537421.000000,   68.679199,   -0.016174
537512.000000,   67.992554,   -0.023804
537611.000000,   68.908539,   -0.019226
537712.000000,   68.129883,   -0.019226
537812.000000,   68.938751,   -0.011597
537912.000000,   67.977448,   -0.026855
538012.000000,   68.114777,   -0.023804
538105.000000,   68.786316,   -0.011597
538212.000000,   67.932129,   -0.016174
538305.000000,   67.763214,   -0.016174
538416.000000,   68.633881,   -0.023804
538531.000000,   68.297424,   -0.019226
538612.000000,   68.114777,   -0.026855
538705.000000,   67.977448,   -0.016174
538812.000000,   68.816528,   -0.019226
538926.000000,   68.709412,   -0.026855
539013.000000,   68.389435,   -0.023804
539111.000000,   67.870331,   -0.008545
539212.000000,   68.374329,   -0.026855
539306.000000,   68.327637,   -0.016174
539412.000000,   67.870331,   -0.016174
539506.000000,   68.724518,   -0.019226
539612.000000,   68.099670,   -0.019226
539735.000000,   67.915649,   -0.016174
539813.000000,   68.007660,   -0.023804
539906.000000,   68.419647,   -0.023804
540012.000000,   68.587189,   -0.019226
540127.000000,   68.327637,   -0.019226
540212.000000,   68.312531,   -0.016174
540311.000000,   68.190308,   -0.011597
540422.000000,   68.237000,   -0.023804
540516.000000,   68.144989,   -0.023804
540636.000000,   68.327637,   -0.019226
540712.000000,   68.007660,   -0.019226
540812.000000,   68.129883,   -0.023804
540906.000000,   67.046356,   -0.026855
541013.000000,   68.221893,   -0.019226
541106.000000,   67.825012,   -0.023804
541222.000000,   68.190308,   -0.023804
541312.000000,   68.099670,   -0.019226
541411.000000,   67.580566,   -0.023804
541506.000000,   68.618774,   -0.023804
541612.000000,   67.763214,   -0.023804
541720.000000,   67.962341,   -0.011597
541838.000000,   67.870331,   -0.023804
541912.000000,   67.915649,   -0.023804
542012.000000,   68.312531,   -0.016174
542105.000000,   67.778320,   -0.023804
542230.000000,   68.221893,   -0.016174
542306.000000,   67.657471,   -0.019226
542411.000000,   68.144989,   -0.026855
542506.000000,   67.702789,   -0.019226
542612.000000,   67.473450,   -0.019226
542711.000000,   67.625885,   -0.019226
542812.000000,   67.535248,   -0.026855
542906.000000,   67.428131,   -0.019226
543012.000000,   67.748108,   -0.019226
543110.000000,   68.069458,   -0.016174
543212.000000,   68.237000,   -0.019226
543306.000000,   68.114777,   -0.023804
543427.000000,   68.022766,   -0.023804
543512.000000,   67.809906,   -0.016174
543612.000000,   67.625885,   -0.019226
543705.000000,   68.022766,   -0.026855
543812.000000,   67.275696,   -0.016174
543937.000000,   67.336121,   -0.016174
544012.000000,   67.900543,   -0.016174
544116.000000,   67.672577,   -0.023804
544212.000000,   67.962341,   -0.019226
544306.000000,   68.007660,   -0.011597
544412.000000,   68.267212,   -0.016174
544525.000000,   67.947235,   -0.023804
544612.000000,   67.366333,   -0.023804
544712.000000,   67.763214,   -0.023804
544812.000000,   67.977448,   -0.023804
544912.000000,   67.947235,   -0.023804
545020.000000,   67.535248,   -0.023804
545138.000000,   67.321014,   -0.023804
545212.000000,   67.428131,   -0.019226
545311.000000,   67.595673,   -0.019226
545407.000000,   67.321014,   -0.023804
545512.000000,   66.893921,   -0.019226
545611.000000,   67.595673,   -0.016174
545735.000000,   67.992554,   -0.019226
545814.000000,   67.610779,   -0.019226
545913.000000,   67.428131,   -0.016174
546011.000000,   67.550354,   -0.019226
546106.000000,   67.153473,   -0.019226
546220.000000,   68.190308,   -0.023804
546312.000000,   68.084564,   -0.023804
546412.000000,   66.893921,   -0.008545
546506.000000,   67.809906,   -0.026855
546611.000000,   67.702789,   -0.026855
546729.000000,   67.535248,   -0.016174
546812.000000,   67.488556,   -0.019226
546906.000000,   67.640991,   -0.011597
547033.000000,   67.595673,   -0.023804
547111.000000,   67.290802,   -0.023804
547212.000000,   67.351227,   -0.026855
547330.000000,   67.657471,   -0.016174
547412.000000,   67.520142,   -0.019226
547512.000000,   67.153473,   -0.016174
547611.000000,   67.260590,   -0.023804
547712.000000,   68.052979,   -0.011597
547811.000000,   67.947235,   -0.019226
547928.000000,   67.260590,   -0.019226
548013.000000,   67.305908,   -0.019226
548112.000000,   67.260590,   -0.011597
548205.000000,   67.535248,   -0.016174
548318.000000,   67.565460,   -0.011597
548412.000000,   67.503662,   -0.019226
548511.000000,   66.833496,   -0.023804
548649.000000,   68.052979,   -0.019226
548713.000000,   67.962341,   -0.019226
548805.000000,   66.848602,   -0.019226
548921.000000,   67.458344,   -0.016174
549035.000000,   66.970825,   -0.023804
549112.000000,   67.001038,   -0.016174
549205.000000,   67.198792,   -0.011597
549313.000000,   67.229004,   -0.019226
549405.000000,   67.336121,   -0.011597
549522.000000,   67.763214,   -0.023804
549606.000000,   67.413025,   -0.019226
549712.000000,   67.046356,   -0.026855
549810.000000,   67.488556,   -0.019226
549912.000000,   67.290802,   -0.019226
550012.000000,   67.657471,   49.770203
550123.000000,   66.924133,   49.790039
550210.000000,   66.817017,   49.785461
550312.000000,   67.687683,   49.790039
550406.000000,   67.550354,   49.782410
550512.000000,   67.229004,   49.777832
550605.000000,   67.108154,   49.790039
550727.000000,   67.382812,   49.790039
550812.000000,   67.031250,   49.790039
550912.000000,   67.550354,   49.785461
551006.000000,   67.245483,   49.785461
551115.000000,   67.138367,   49.785461
551235.000000,   66.801910,   49.790039
551313.000000,   67.855225,   49.785461
551418.000000,   67.535248,   49.785461
551518.000000,   67.275696,   49.777832
551606.000000,   67.138367,   49.785461
551714.000000,   67.336121,   49.785461
551831.000000,   67.351227,   49.785461
551913.000000,   67.046356,   49.777832
552012.000000,   66.939240,   49.782410
552112.000000,   67.428131,   49.790039
552206.000000,   67.031250,   49.785461
552315.000000,   67.840118,   49.777832
552437.000000,   67.108154,   49.785461
552516.000000,   67.595673,   49.785461
552610.000000,   68.069458,   49.790039
552712.000000,   67.168579,   49.785461
552805.000000,   67.825012,   49.785461
552913.000000,   68.237000,   49.777832
553037.000000,   67.595673,   49.782410
553112.000000,   67.473450,   49.782410
553206.000000,   67.595673,   49.782410
553311.000000,   68.190308,   49.790039
553426.000000,   67.794800,   49.793091
553512.000000,   67.520142,   49.785461
553610.000000,   68.434753,   49.782410
553712.000000,   68.252106,   49.785461
553807.000000,   68.282318,   49.774780
553912.000000,   68.374329,   49.782410
554029.000000,   67.778320,   49.785461
554112.000000,   68.481445,   49.777832
554206.000000,   67.473450,   49.785461
554312.000000,   67.915649,   49.785461
554406.000000,   68.449860,   49.793091
554511.000000,   67.794800,   49.785461
554630.000000,   68.694305,   49.777832
554712.000000,   68.099670,   49.785461
554825.000000,   68.099670,   49.774780
554913.000000,   68.022766,   49.785461
555013.000000,   68.831635,   49.785461
555112.000000,   68.664093,   49.782410
555214.000000,   68.496552,   49.785461
555307.000000,   68.968964,   49.785461
555411.000000,   68.312531,   49.777832
555506.000000,   68.221893,   49.782410
555622.000000,   68.679199,   49.793091
555711.000000,   68.434753,   49.774780
555812.000000,   68.953857,   49.782410
555907.000000,   69.014282,   49.785461
556012.000000,   68.861847,   49.777832
556105.000000,   68.679199,   49.785461
556220.000000,   69.121399,   49.793091
556306.000000,   69.198303,   49.777832
556412.000000,   68.511658,   49.777832
556506.000000,   69.411163,   49.785461
556611.000000,   69.365845,   49.793091
556706.000000,   69.030762,   49.782410
556813.000000,   68.572083,   49.790039
556912.000000,   69.106293,   49.790039
557012.000000,   69.625397,   49.785461
557106.000000,   68.633881,   49.777832
557213.000000,   69.014282,   49.785461
557312.000000,   68.709412,   49.785461
557424.000000,   69.488068,   49.782410
557512.000000,   69.640503,   49.782410
557610.000000,   69.076080,   49.790039
557706.000000,   69.076080,   49.785461
557811.000000,   69.380951,   49.782410
557931.000000,   69.213409,   49.777832
558012.000000,   69.045868,   49.793091
558106.000000,   68.999176,   49.782410
558211.000000,   69.273834,   49.770203
558306.000000,   69.258728,   49.785461
558416.000000,   69.625397,   49.790039
558512.000000,   68.846741,   49.777832
558612.000000,   69.838257,   49.782410
558740.000000,   69.288940,   49.782410
558812.000000,   69.411163,   49.793091
558937.000000,   69.030762,   49.790039
559023.000000,   70.174713,   49.785461
